"","adult","backdrop_path","budget","homepage","id","imdb_id","origin_country","original_language","original_title","overview","popularity","poster_path","release_date","revenue","runtime","status","tagline","title","video","vote_average","vote_count","llm_class_1","llm_class_2","llm_class_3","llm_class_4","llm_class_5","llm_sum","llm_class_final"
"896",FALSE,"/7D1v3y0RPoyJBZAx4eGdjcqJUuD.jpg",4.5e+07,"",17379,"tt0408985","US","en","Last Holiday","The discovery that she has a terminal illness prompts introverted department store saleswoman Georgia Byrd to reflect on what she realizes has been an overly cautious life. With weeks to live, she withdraws her life savings, sells all her possessions and jets off to Europe where she lives it up at a posh hotel. Upbeat and passionate, Georgia charms everybody she meets, including renowned Chef Didier. The only one missing from her new life is her longtime crush Sean Matthews.",4.7591,"/hRNZszPHjIpYGlrMN3o4f6f6cVd.jpg","2006-01-13",38399961,112,"Released","She always thought she was somebody special... and she was.","Last Holiday",FALSE,7.2,820,"0","0","0","0","0",0,0
"897",FALSE,"/9mbXZSLINbwNQateHLGRhtaZzZB.jpg",8e+06,"",11176,"tt0079588","US","en","The Muppet Movie","The Muppets gather to watch their newly-finished big-budget rich-and-famous feature film: a talent agent persuades Kermit the Frog to leave the swamp to pursue a career in Hollywood. On his way there, he meets a bear, a pig, a whatever (his future muppet crew), and some special celebrity guest stars, while being chased by the desperate owner of a frog-leg restaurant!",2.0517,"/r5sjjh4tGtCrt1jiNmRTAE0xQrd.jpg","1979-06-22",75161953,95,"Released","More entertaining than humanly possible!","The Muppet Movie",FALSE,7.221,667,"1","1","1","1","0",4,1
"898",FALSE,"/rBqdcQeM1h05YjF9rFtPWnNaDO2.jpg",7e+06,"",11051,"tt0095497","US","en","The Last Temptation of Christ","Jesus, a humble Judean carpenter beginning to see that he is the son of God, is drawn into revolutionary action against the Roman occupiers by Judas -- despite his protestations that love, not violence, is the path to salvation. The burden of being the savior of mankind torments Jesus throughout his life, leading him to doubt.",1.7863,"/7L4qwrC1mipZXJfU5oRgQWChLv1.jpg","1988-05-28",33773585,164,"Released","","The Last Temptation of Christ",FALSE,7.2,1138,"0","0","0","0","1",1,0
"899",FALSE,"/1oRug23GWxgyQmqQGbX7ke974lp.jpg",2.2e+07,"",5902,"tt0075784",NA,"en","A Bridge Too Far","The story of Operation Market Garden—a failed attempt by the allies in the latter stages of WWII to end the war quickly by securing three bridges in Holland allowing access over the Rhine into Germany. A combination of poor allied intelligence and the presence of two crack German panzer divisions meant that the final part of this operation (the bridge in Arnhem over the Rhine) was doomed to failure.",4.0877,"/lszOk3Xmh7qpLaM9J4K9E6ADLk1.jpg","1977-06-15",50750000,175,"Released","Out of the sky comes the screen's most incredible spectacle of men and war!","A Bridge Too Far",FALSE,7.22,882,"0","0","0","0","0",0,0
"900",FALSE,"/vVk0HV9HAqvvSfWiNGjpsOekLBS.jpg",1.1e+08,"",2567,"tt0338751","US","en","The Aviator","A biopic depicting the life of filmmaker and aviation pioneer Howard Hughes from 1927 to 1947, during which time he became a successful film producer and an aviation magnate, while simultaneously growing more unstable due to severe obsessive-compulsive disorder.",4.252,"/lx4kWcZc3o9PaNxlQpEJZM17XUI.jpg","2004-12-17",213719942,170,"Released","Some men dream the future. He built it.","The Aviator",FALSE,7.219,5597,"0","0","0","0","0",0,0
"901",FALSE,"/kb2FuXGruaPA6ErjOpcifpCyPyY.jpg",4e+07,"https://www.sonypictures.com/movies/aleagueoftheirown",11287,"tt0104694","US","en","A League of Their Own","As America's stock of athletic young men is depleted during World War II, a professional all-female baseball league springs up in the Midwest, funded by publicity-hungry candy maker Walter Harvey. Competitive sisters Dottie Hinson and Kit Keller spar with each other, scout Ernie Capadino and grumpy has-been coach Jimmy Dugan on their way to fame.",2.4357,"/7xpFXAOjgzFPE3vyVerFGfrXhFK.jpg","1992-07-01",132440069,128,"Released","Once in a lifetime you get a chance to do something different.","A League of Their Own",FALSE,7.2,1472,"0","0","0","0","0",0,0
"902",FALSE,"/zN6pJV518rw1DSFrXSpaelqxHkZ.jpg",535000,"",3019,"tt0022835","US","en","Dr. Jekyll and Mr. Hyde","Dr. Henry Jekyll believes that there are two distinct sides to men - a good and an evil side. He believes that by separating the two, man can become liberated. He succeeds in his experiments with chemicals to accomplish this and transforms into Hyde to commit horrendous crimes. When he discontinues use of the drug, it is already too late.",1.8494,"/mZtQORzQWkCSqeeHApH6vJDA1D2.jpg","1931-12-24",1300000,96,"Released","Put yourself in her place! The dreaded night when her lover became a madman!","Dr. Jekyll and Mr. Hyde",FALSE,7.2,316,"0","0","0","0","0",0,0
"903",FALSE,"/e65E7jH5bKMSgHJnWLw4ex02Dyu.jpg",2.2e+07,"",2055,"tt0316356","US","en","Open Range","A former gunslinger is forced to take up arms again when he and his cattle crew are threatened by a corrupt lawman.",2.7056,"/5bmt52Fijy71W0E72on8xnnYHgP.jpg","2003-08-11",68296293,139,"Released","No place to run. No reason to hide.","Open Range",FALSE,7.218,1150,"0","0","0","0","0",0,0
"904",FALSE,"/xfrguTH6maYiGsC8FXiQ9N3lZXw.jpg",1500000,"",8329,"tt1038988","ES","es","[REC]","A television reporter and cameraman follow emergency workers into a dark apartment building and are quickly locked inside with something terrifying.",6.5407,"/hgyJR4sgMsee6xMFM3xYiG6cDCh.jpg","2007-11-23",32511655,78,"Released","Experience fear.","[REC]",FALSE,7.2,4687,"1","1","1","1","1",5,1
"905",FALSE,"/osCupz9uxvUoca6aqSSkns1UnlQ.jpg",1034000,"",20246,"tt0038991","US","en","The Stranger","An investigator from the War Crimes Commission travels to Connecticut to find an infamous Nazi, who may be hiding out in a small town in the guise of a distinguished professor engaged to the Supreme Court Justice’s daughter.",2.835,"/bzjoPScBLUWpSu10m3GbSbSwVhS.jpg","1946-07-02",3220000,95,"Released","The most deceitful man a woman ever loved!","The Stranger",FALSE,7.216,612,"0","0","0","0","0",0,0
"906",FALSE,"/41Mlaj6wfjlF4wQaVH0tjfDXvMi.jpg",460000,"https://picnicathangingrockofficial.com/",11020,"tt0073540","AU","en","Picnic at Hanging Rock","In the early 1900s, Miranda attends a girls boarding school in Australia. One Valentine's Day, the school's typically strict headmistress treats the girls to a picnic field trip to an unusual but scenic volcanic formation called Hanging Rock. Despite rules against it, Miranda and several other girls venture off. It's not until the end of the day that the faculty realizes the girls and one of the teachers have disappeared mysteriously.",1.3721,"/7BAXwmFN4pZDNb9N6kzmAAwdssi.jpg","1975-09-02",5125000,107,"Released","On St. Valentine's Day in 1900 a party of schoolgirls set out to picnic at Hanging Rock…Some were never to return.","Picnic at Hanging Rock",FALSE,7.216,847,"1","1","1","1","1",5,1
"907",FALSE,"/y3zUOMWRoI2vC4ck2GBJyFWhzyA.jpg",1.5e+07,"https://movies.disney.com/the-parent-trap-1998",9820,"tt0120783","US","en","The Parent Trap","Hallie Parker and Annie James are identical twins who were separated at a young age due to their parents' divorce. Unbeknownst to their parents, the girls are sent to the same summer camp, where they meet, discover the truth about their relationship, and come up with a plan to switch places in an effort to reunite their mother and father.",15.3614,"/dNqgjqxHIdfsQRQL5XTujNfX9pj.jpg","1998-07-28",92108518,128,"Released","Twice the Fun, Double the Trouble.","The Parent Trap",FALSE,7.216,4374,"0","0","0","0","0",0,0
"908",FALSE,"/aDFKsJW39VxoFcs9oTcMPpMiSZQ.jpg",1e+05,"",9267,"tt0066765","GB","en","And Now for Something Completely Different","A collection of Monty Python's Flying Circus skits from the first two seasons of their British TV series.",1.6976,"/ajbdFQLvJTlNu4LnVWGnNMb4mZ8.jpg","1971-09-28",7000,88,"Released","If the Motion Picture Industry dies… Monty Python killed it!","And Now for Something Completely Different",FALSE,7.216,558,"1","1","1","1","1",5,1
"909",FALSE,"/rqODzehgQ8Hl0tcUd7qIcy8Pc9Z.jpg",1e+07,"",26842,"tt0074896",NA,"en","The Message","In sixth-century Mecca, Prophet Muhammad receives his first revelation from God as a messenger. Three years later, he's not alone in his quest and publicly declares his prophecy. Muhammad is fought by Abu Sufian and his wife Hind, rulers of Mecca. Muhammad's followers are hunted and tortured but he continues his calling.",3.0808,"/qVCBMg4ZuLPnWhIWJHD9IP4nIuY.jpg","1976-03-09",1.5e+07,178,"Released","For the first time... the vast, spectacular drama that changed the world!","The Message",FALSE,7.215,376,"0","0","0","0","0",0,0
"910",FALSE,"/veXdzn7LL0bFIDGmE7tTkvRg0qV.jpg",9e+07,"https://www.warnerbros.com/movies/sherlock-holmes/",10528,"tt0988045",NA,"en","Sherlock Holmes","Eccentric consulting detective Sherlock Holmes and Doctor John Watson battle to bring down a new nemesis and unravel a deadly plot that could destroy England.",5.7771,"/fvnu6QHyR0gSV1JI6lMyXCny21a.jpg","2009-12-23",524028679,129,"Released","Nothing escapes him.","Sherlock Holmes",FALSE,7.215,14408,"0","0","0","0","0",0,0
"911",FALSE,"/ka4jdz4n88JMHDSCjp8JmCyXXqf.jpg",3300000,"http://warnerbros.com/movies/christmas-story",850,"tt0085334","US","en","A Christmas Story","The comic mishaps and adventures of a young boy named Ralph, trying to convince his parents, teachers, and Santa that a Red Ryder B.B. gun really is the perfect Christmas gift for the 1940s.",1.7799,"/34nSHYqmb7222tiqiuKqKJmZiQa.jpg","1983-11-18",20700000,93,"Released","A tribute to the original, traditional, one-hundred-percent, red-blooded, two-fisted, all-American Christmas.","A Christmas Story",FALSE,7.214,1328,"1","1","1","1","1",5,1
"912",FALSE,"/1GJvBE7UWU1WOVi0XREl4JQc7f8.jpg",9e+07,"https://www.sonypictures.com/movies/meninblack",607,"tt0119654","US","en","Men in Black","After a police chase with an otherworldly being, a New York City cop is recruited as an agent in a top-secret organization established to monitor and police alien activity on Earth: the Men in Black. Agent K and new recruit Agent J find themselves in the middle of a deadly plot by an intergalactic terrorist who has arrived on Earth to assassinate two ambassadors from opposing galaxies.",8.9634,"/uLOmOF5IzWoyrgIF5MfUnh5pa1X.jpg","1997-07-02",589390539,98,"Released","Protecting the Earth from the scum of the universe.","Men in Black",FALSE,7.214,14371,"0","0","0","0","0",0,0
"913",FALSE,"/m9ELo5SDNZvp7CGbSVIMYBeY8wl.jpg",4.8e+07,"http://www.k-pax.com/",167,"tt0272152",NA,"en","K-PAX","Prot is a patient at a mental hospital who claims to be from a far away planet. His psychiatrist tries to help him, only to begin to doubt his own explanations.",5.213,"/tafXZX0I6rso7EyoEzfygfTqxq6.jpg","2001-10-26",50315140,120,"Released","Change the way you look at the world.","K-PAX",FALSE,7.214,2585,"0","0","0","0","0",0,0
"914",FALSE,"/4768HzjdlNZOl1r9zKhz6mlqCMv.jpg",410000,"",18030,"tt0048261","US","en","Kiss Me Deadly","One evening, Hammer gives a ride to Christina, an attractive hitchhiker on a lonely country road, who has escaped from the nearby lunatic asylum. Thugs waylay them and force his car to crash. When Hammer returns to semi-consciousness, he hears Christina being tortured until she dies. Hammer, both for vengeance and in hopes that ""something big"" is behind it all, decides to pursue the case.",2.2405,"/z7me91nrpWLHY1mZOB2v20cK0zY.jpg","1955-04-28",726000,106,"Released","Blood red kisses! White hot thrills! Mickey Spillane’s latest H-bomb!","Kiss Me Deadly",FALSE,7.2,394,"1","1","1","1","1",5,1
"915",FALSE,"/y5tad0a4yRbxYgOHGllEIEeCCKt.jpg",1.05e+08,"https://movies.disney.com/the-princess-and-the-frog",10198,"tt0780521","US","en","The Princess and the Frog","A waitress, desperate to fulfill her dreams as a restaurant owner, is set on a journey to turn a frog prince back into a human being, but she has to face the same problem after she kisses him.",9.4026,"/v6nAUs62OJ4DXmnnmPFeVmMz8H9.jpg","2009-12-08",270997378,98,"Released","Every love story begins with a kiss...","The Princess and the Frog",FALSE,7.2,5918,"0","0","0","0","0",0,0
"916",FALSE,"/uofxTi1d3IIAdRdyzKl5se5PGf1.jpg",8e+06,"http://www.theofficialjohncarpenter.com/in-the-mouth-of-madness/",2654,"tt0113409","US","en","In the Mouth of Madness","An insurance investigator visits a small town while looking into the strange disappearance of a popular horror novelist. He soon finds that the impact of the author’s books is far more than inspirational.",5.4591,"/msh4tEUzbnEqlHcFOUH4O0Zti8r.jpg","1995-02-03",8946600,95,"Released","Lived any good books lately?","In the Mouth of Madness",FALSE,7.2,1794,"1","1","1","1","1",5,1
"917",FALSE,"/egK8OpGhJdoD3xzdiaQPiGEIyMw.jpg",1.5e+07,"",15196,"tt0088930","US","en","Clue","Clue finds six colorful dinner guests gathered at the mansion of their host, Mr. Boddy -- who turns up dead after his secret is exposed: He was blackmailing all of them. With the killer among them, the guests and Boddy's chatty butler must suss out the culprit before the body count rises.",6.1416,"/aRxbYOYHS8T73nzR8hsLousoplR.jpg","1985-12-13",14643997,94,"Released","It's not just a game anymore.","Clue",FALSE,7.211,1853,"1","1","1","1","1",5,1
"918",FALSE,"/g1J3SBqxbeHLTatlzHp8bGhaAwO.jpg",1.4e+07,"",4415,"tt0119683","US","en","Les Misérables","In 19th century France, Jean Valjean, a man imprisoned for stealing bread, must flee a relentless policeman named Javert. The pursuit consumes both men's lives, and soon Valjean finds himself in the midst of the student revolutions in France.",3.7634,"/3TOgmlIY8X3WjIjvU7Z0jqeNkyU.jpg","1998-05-01",14096321,134,"Released","The legend comes to life.","Les Misérables",FALSE,7.212,660,"0","0","0","0","0",0,0
"919",FALSE,"/qJaR9AZx2Qq2oJ3krnSO0Z5ne5I.jpg",18500000,"",1878,"tt0120669","US","en","Fear and Loathing in Las Vegas","Raoul Duke and his attorney Dr. Gonzo drive a red convertible across the Mojave desert to Las Vegas with a suitcase full of drugs to cover a motorcycle race. As their consumption of drugs increases at an alarming rate, the stoned duo trash their hotel room and fear legal repercussions. Duke begins to drive back to L.A., but after an odd run-in with a cop, he returns to Sin City and continues his wild drug binge.",3.6361,"/tisNLcMkxryU2zxhi0PiyDFqhm0.jpg","1998-05-22",10700000,118,"Released","Buy the ticket, take the ride.","Fear and Loathing in Las Vegas",FALSE,7.212,4822,"1","1","1","1","1",5,1
"920",FALSE,"/8bXbZE8lBdV7W68AD7u5YNXKTOn.jpg",6500000,"http://www.crashfilm.com",1640,"tt0375679","US","en","Crash","In post-Sept. 11 Los Angeles, tensions erupt when the lives of a Brentwood housewife, her district attorney husband, a Persian shopkeeper, two cops, a pair of carjackers and a Korean couple converge during a 36-hour period.",4.645,"/86BdPC6RDX88NC880pLidKn2LCj.jpg","2005-05-06",98400000,112,"Released","Moving at the speed of life, we are bound to collide with each other.","Crash",FALSE,7.212,3687,"0","0","0","0","0",0,0
"921",FALSE,"/a0OjGWE9ru1OlKLBujbz3mAYYxU.jpg",1.2e+07,"",695,"tt0108122","US","en","Short Cuts","Many loosely connected characters cross paths in this film, based on the stories of Raymond Carver. Waitress Doreen Piggot accidentally runs into a boy with her car. Soon after walking away, the child lapses into a coma. While at the hospital, the boy's grandfather tells his son, Howard, about his past affairs. Meanwhile, a baker starts harassing the family when they fail to pick up the boy's birthday cake.",3.4415,"/mbNTvbtWfV4soyErimDTdX67OAr.jpg","1993-10-01",6110979,188,"Released","From two American masters comes a movie like no other","Short Cuts",FALSE,7.212,645,"1","0","0","0","1",2,0
"922",FALSE,"/nUJk4UjWS9YvBJUepCWziQ1QYSf.jpg",8e+06,"",504,"tt0340855","US","en","Monster","An emotionally scarred highway drifter shoots a sadistic trick who rapes her, and ultimately becomes America's first female serial killer.",5.6578,"/aevmNtJCNG4ZlfEeEGZ79frMUes.jpg","2003-12-24",60400000,110,"Released","Based on a true story.","Monster",FALSE,7.212,2441,"0","1","0","0","0",1,0
"923",FALSE,"/ehHskGgDUchxGyG33vUQZWNng43.jpg",2.5e+07,"http://www.theofficialjohncarpenter.com/big-trouble-in-little-china/",6978,"tt0090728","US","en","Big Trouble in Little China","Truck driver Jack Burton gets embroiled in a supernatural battle when his best friend Wang Chi's green-eyed fiancée is kidnapped by henchmen of the sorcerer Lo Pan, who must marry a girl with green eyes in order to return to the human realm.",4.5651,"/aeGy6SZua7eFXEZP9zAvrLkkbI2.jpg","1986-05-30",11102672,100,"Released","Jack Burton's in for some serious trouble and you're in for some serious fun.","Big Trouble in Little China",FALSE,7.211,3187,"1","1","1","1","1",5,1
